Data,Preco_Bruto,Residuo_Macro,IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,Preco_Limpo,Soma_IMF_6_5,Soma_IMF_6_5_4,Soma_IMF_6_5_4_3,Soma_IMF_6_5_4_3_2,Soma_IMF_6_5_4_3_2_1,Sinal_Direcao,Run_Length,Quebra_Regime
2022-08-08,23810.0,22664.98294051672,377.1379572293657,-197.80192869906983,-265.0614959009947,1161.653049738622,1336.0973657899688,-1267.0078886746098,23630.663971469705,69.08947711535893,1230.742526853981,965.6810309529862,767.8791022539165,1145.017059483282,1,22,0
2022-08-09,23149.95,22581.52614789303,-340.7993665114063,-283.6404378051174,-139.2000047537796,1224.4219986365124,1326.257861469202,-1218.6161989284403,23774.389804316525,107.64166254076169,1332.063661177274,1192.8636564234944,909.2232186183768,568.4238521069706,1,0,1
2022-08-10,23954.05,22498.68599791308,244.7454605893494,-211.57963573359805,15.449445379788186,1269.7501281641548,1306.336422391345,-1169.3378187041176,23920.88417514425,136.9986036872274,1406.7487318513822,1422.1981772311703,1210.6185414975723,1455.3640020869218,1,0,1
2022-08-11,23934.39,22416.46877207373,-135.87242216916042,22.5794834271804,180.81958228176464,1292.8768361990894,1276.7578540649754,-1119.2401058775845,24047.68293874198,157.5177481873909,1450.3945843864803,1631.214166668245,1653.7936500954254,1517.921227926265,1,1,0
2022-08-12,24403.68,22334.880751871828,60.537737713925054,217.0859287803371,332.5759374528887,1288.857117372674,1238.1315858546343,-1068.3890590462877,24126.056333505738,169.7425268083471,1458.599644181021,1791.1755816339096,2008.261510414247,2068.799248128172,1,2,0
2022-08-13,24441.38,22253.928218804274,5.299715248026351,313.76239754158365,441.3183937770877,1252.8132923801218,1191.1080030770984,-1016.850020828188,24122.317887210396,174.25798224891048,1427.0712746290324,1868.38966840612,2182.152065947704,2187.45178119573,-1,0,1
2022-08-14,24305.24,22173.617454367883,-54.74419147765529,358.16459964192,475.33590527625466,1181.1625567614487,1136.3919704728278,-964.6882950426756,24001.819591835738,171.70367543015232,1352.866232191601,1828.202137467856,2186.366737109776,2131.6225456321204,-1,0,1
2022-08-15,24094.82,22093.954740059573,-103.16339475504316,448.7171415182413,417.5691850812562,1074.9395880802765,1074.7719255250825,-911.9691855093864,23749.2662532368,162.80274001569603,1237.7423280959724,1655.3115131772286,2104.02865469547,2000.8652599404268,-1,0,1
2022-08-16,23854.74,22014.94635737616,-83.8988083752856,556.0686090392456,279.63060678779,939.6944469921408,1007.0567842276976,-858.7579960477487,23382.57019933604,148.29878817994882,1087.9932351720895,1367.6238419598794,1923.692450999125,1839.7936426238396,-1,0,1
2022-08-17,23342.66,21936.59858781452,-129.10204176043558,528.8075451013062,95.40475216926436,782.0152591477673,934.0559280049384,-805.1200304773637,22942.954496659127,128.93589752757464,910.951156675342,1006.3559088446063,1535.1634539459126,1406.061412185477,-1,0,1
2022-08-18,23191.2,21858.9177128715,611.4736448399773,99.83639555584249,-93.01229502132573,608.5263960906998,856.5787382808933,-751.1205926175865,22479.889959604177,105.45814566330682,713.9845417540066,620.9722467326809,720.8086422885234,1332.282287128501,-1,0,1
2022-08-19,20834.39,21781.91001458728,-644.3824789578877,-564.884079120576,-242.71529552169977,425.8522293642875,775.434596480008,-696.8249868314083,22043.656558078463,78.60960964859976,504.46183901288725,261.7465434911875,-303.1375356293885,-947.520014587276,-1,1,0
2022-08-20,21140.07,21705.58177828244,167.21528602689082,-710.498834808273,-311.9744225220729,240.6118297566391,691.432884026312,-642.2985207619323,21683.353548781382,49.13436326437966,289.7461930210188,-22.22822950105416,-732.7270643093273,-565.5117782824365,-1,2,0
2022-08-21,21515.61,21629.939301627262,465.39098426428205,-379.4813905006623,-277.13357082348614,59.1182074905772,605.3829823442057,-587.6065144021843,21429.700406236378,17.77646794202144,76.89467543259863,-200.2388953908875,-579.7202858915498,-114.32930162726774,-1,3,0
2022-08-22,21399.83,21554.98893987527,20.80563887241374,122.90369201327312,-170.57720675839604,-113.57099153211348,518.0942728578331,-532.814345328282,21256.120669114312,-14.72007247044894,-128.29106400256242,-298.86827076095847,-175.96457874768532,-155.1589398752716,-1,4,0
2022-08-23,21529.12,21480.737220121,-58.74119721828647,465.9028155129989,-38.04630518825624,-273.12110726142487,430.3761369914213,-477.9875629574551,21121.958381705288,-47.61142596603372,-320.7325332274586,-358.7788384157148,107.12397709728413,48.38277987899766,-1,5,0
2022-08-24,21368.08,21407.190989006533,-242.4977523429532,624.414354852843,74.50719638679463,-415.3807078180455,343.03795616926686,-423.1920362544376,20986.163397490112,-80.15408008517068,-495.53478790321617,-421.0275915164215,203.38676333642144,-39.110989006531724,-1,6,0
2022-08-25,21559.04,21334.35747547645,290.6135406910417,451.6672969025167,130.77221016105528,-536.7656185601201,256.88911181548934,-368.4940164864284,20816.759162406444,-111.60490467093904,-648.3705232310591,-517.5983130700038,-65.93101616748709,224.68252452355463,-1,7,0
2022-08-26,20241.05,21262.244251494965,-265.24982742312613,-111.47922145322084,131.701249647382,-634.9453396800889,172.73898535442348,-313.96009794033625,20617.779048876346,-141.22111258591278,-776.1664522660017,-644.4652026186196,-755.9444240718404,-1021.1942514949666,-1,8,0
2022-08-27,20037.6,21190.85910459056,148.1769163770806,-518.0353512293182,94.17788573997852,-709.3173827647939,91.39591775372207,-259.6570904672248,20407.45843485224,-168.26117271350273,-877.5785554782967,-783.4006697383182,-1301.4360209676363,-1153.259104590556,-1,9,0
2022-08-28,19555.61,21120.20994604252,-255.82168646684772,-394.9833792099337,38.7077791129731,-760.5077068924244,13.656975082850716,-205.65192766913307,20206.41506567678,-191.99495258628235,-952.5026594787068,-913.7948803657335,-1308.778259575667,-1564.599946042515,-1,10,0
2022-08-29,20285.73,21050.30474880441,284.85658249246967,-36.22147334052707,-12.603757044620222,-788.8373129025672,-59.75718318694023,-152.01160482222414,20037.094890848057,-211.7687880091644,-1000.6061009117316,-1013.2098579563518,-1049.4313312968789,-764.5747488044092,-1,11,0
2022-08-30,19811.66,20981.151528866543,-235.4789937881144,137.65675335723014,-51.7337611935116,-792.7431214372151,-128.3892455654864,-98.80316023944565,19909.482240430883,-227.19240580493204,-1019.9355272421471,-1071.6692884356587,-934.0125350784284,-1169.491528866543,-1,12,0
2022-08-31,20050.02,20912.75831718215,25.25605375776641,217.82830238301648,-98.28363714206463,-769.3116819625892,-192.13370702154745,-46.09364719673121,19806.93564385922,-238.22735421827863,-1007.539036180868,-1105.8226733229326,-887.994370939916,-862.7383171821497,-1,13,0
2022-09-01,20131.46,20845.133151343103,143.81656160414187,293.27463728659853,-189.09332959223204,-716.635172951512,-251.08572208153083,6.049874391428392,19694.368801109256,-245.03584769010243,-961.6710206416144,-1150.7643502338465,-857.4897129472479,-713.673151343106,-1,14,0
2022-09-02,19951.86,20778.284070969843,-52.44598680325801,442.7216305989456,-332.1679849749419,-636.6828048220787,-305.4092675504504,57.56034258194024,19561.584356204312,-247.84892496851015,-884.5317297905888,-1216.6997147655306,-773.978084166585,-826.424070969843,-1,15,0
2022-09-03,19831.9,20712.219118470766,-178.8599056603337,564.7393183173665,-485.18596252292025,-534.1091759302501,-355.2740853183784,108.37069264375252,19446.02058734297,-246.90339267462588,-781.0125686048759,-1266.1985311277963,-701.4592128104298,-880.3191184707634,-1,16,0
2022-09-04,20000.3,20646.94633463824,94.19153046739488,508.5827990195374,-592.742782039018,-414.24465526249503,-400.8470882854815,158.41386146182077,19397.525670513067,-242.43322682366076,-656.6778820861557,-1249.4206641251735,-740.8378651056364,-646.6463346382416,-1,0,1
2022-09-05,19796.84,20582.47373953376,239.8886946499627,109.35245385291468,-617.5491203600518,-282.65367538015613,-442.2948989484787,207.62280665204923,19447.59885149712,-234.67209229642947,-517.3257676765857,-1134.8748880366377,-1025.522434183723,-785.63373953376,1,0,1
2022-09-06,18790.61,20518.80928654658,-292.1846280923384,-530.6816757872044,-536.3317203326326,-145.14762247360906,-479.7841923632578,255.93055250246232,19613.476303879543,-223.85363986079545,-369.0012623344045,-905.3329826670372,-1436.0146584542415,-1728.19928654658,1,0,1
2022-09-07,19292.84,20455.960823141384,296.12363624901883,-912.139814831052,-328.8582993895565,-8.034930809683367,-513.4816582345989,303.2702438744879,19908.856178582035,-210.21141436011092,-218.24634516979432,-547.1046445593508,-1459.2444593904029,-1163.120823141384,1,0,1
2022-09-08,19319.77,20393.936054384725,-388.1718333651066,-617.7061111913999,3.4924006415981497,122.198307769739,-543.5542173389825,349.575399099429,20325.64794455651,-193.9788182395536,-71.78051046981457,-68.28810982821642,-685.9942210196164,-1074.1660543847229,1,0,1
2022-09-09,21360.11,20332.742412679178,463.3223528239636,118.86843297874012,381.5155334489477,239.0502493495558,-570.1698578569373,394.7808765765503,20777.919214197293,-175.38898128038693,63.66126806916887,445.1768015181166,564.0452344968567,1027.3675873208203,1,0,1
2022-09-10,21648.34,20272.38679077157,-321.3434764509192,809.341082942296,706.6110463303689,336.01905001469606,-593.4985852145805,438.8240916065668,21160.342393508625,-154.67449360801373,181.34455640668236,887.9556027370513,1697.296685679347,1375.953209228428,1,1,0
2022-09-11,21826.87,20212.87511920459,-514.8026025403319,973.4507763179344,880.8090990756294,406.60488413942926,-613.7129898257894,481.64571362853536,21368.221826222398,-132.067276197254,274.53760794217527,1155.3467070178046,2128.79748333574,1613.9948807954074,1,2,0
2022-09-12,22395.74,20154.21181626045,579.7395662916884,487.4535164801908,836.5044338329081,445.64419469592286,-631.0035733143773,523.1900457532245,21328.546917228123,-107.8135275611528,337.83066713477007,1174.3351009676785,1661.788617447869,2241.5281837395573,-1,3,0
2022-09-13,20173.57,20096.399781401688,-516.5786017506498,-395.0924891215581,617.1337699612538,453.93975526749824,-645.6370273111127,563.404811552882,21085.24109087221,-82.23221575823061,371.7075395092676,988.8413094705217,593.7488203489634,77.17021859831357,-1,4,0
2022-09-14,20226.71,20039.44092810829,320.8367280461045,-805.4245673252117,291.3462943926045,436.2043361260007,-657.9343680317324,602.2406486839384,20711.297839279105,-55.69371934779406,380.5106167782066,671.8569111708111,-133.56765615440054,187.269071891704,-1,5,0
2022-09-15,19701.88,19983.336767024342,-68.36653061737138,-506.1530629361593,-76.1558725483249,397.6951224377247,-668.127016879385,639.6505935191757,20276.39959355353,-28.47642336020931,369.2186990775154,293.0628265291905,-213.0902364069688,-281.4567670243402,-1,6,0
2022-09-16,19803.3,19928.088673080278,-89.291735593761,51.48325922052785,-429.7909189637396,343.6050626790816,-676.384233403209,675.5898929808241,19841.108476373232,-0.7943404223849484,342.81072225669664,-86.98019670704298,-35.49693748651513,-124.78867308027614,-1,7,0
2022-09-17,20113.62,19873.69799860421,225.4283871782255,412.83328879445344,-704.6053193445852,279.11491843704744,-682.8653776537575,710.0161039844071,19475.35832402732,27.150726330649604,306.26564476769704,-398.3396745768881,14.493614217565325,239.92200139579083,-1,8,0
2022-09-18,19416.18,19820.16608471072,-208.60677857377087,397.118432129506,-857.0505995933081,209.3952875595115,-687.7326573935422,742.8902311608865,19227.66834644427,55.15757376734428,264.5528613268558,-592.4977382664523,-195.37930613694635,-403.9860847107173,-1,9,0
2022-09-19,19537.02,19767.494261280357,298.8689604625217,142.55396031598517,-894.4957271630814,139.57353511401374,-691.1513306854591,774.1763406756664,19095.59707922149,83.02500999020731,222.59854510422105,-671.8971820588604,-529.3432217428752,-230.47426128035352,-1,10,0
2022-09-20,18875.0,19715.68385594545,-51.2223525674436,-116.2307023833357,-858.3700669892738,74.58742064454925,-693.2883042855814,803.8401496356305,19042.45305495078,110.55184535004912,185.1392659945984,-673.2308009946755,-789.4615033780112,-840.6838559454549,-1,11,0
2022-09-21,18461.36,19664.7361963384,-415.68834363390897,-151.95869636621714,-791.7234719113776,18.457425375624894,-694.3096814529717,831.8465716504539,19029.007040000124,137.5368901974822,155.9943155731071,-635.7291563382705,-787.6878527044877,-1203.3761963383968,-1,12,0
2022-09-22,19401.63,19614.652610091583,391.38655638050415,-22.189371577026773,-719.7949163915184,-26.20405569786875,-694.3780509510675,858.1572281453957,19032.432815196524,163.7791771943282,137.57512149645947,-582.219794895059,-604.4091664720858,-213.0226100915816,1,13,0
2022-09-23,19289.91,19565.434424837327,167.19402467412817,76.30992092493194,-650.277576506241,-57.83058455985125,-693.647433026354,882.7272236560575,19046.406054400937,189.07979062970355,131.2492060698523,-519.0283704363886,-442.7184495114567,-275.5244248373285,1,14,0
2022-09-24,18920.5,19517.082968208026,-165.54040846913384,16.102324988833548,-584.6803477611037,-75.7236748970865,-692.2461861061732,905.50532403664,19069.938083480298,213.2591379304669,137.53546303338038,-447.1448847277233,-431.04255973888974,-596.5829682080235,1,15,0
2022-09-25,18807.38,19469.59956783608,-242.05232609956303,-52.81600854417123,-523.2113298429566,-80.37995429046042,-690.1946802092674,926.43473115034,19102.248334643737,236.2400509410727,155.86009665061226,-367.3512331923444,-420.1672417365156,-662.2195678360786,1,16,0
2022-09-26,19227.82,19422.98555135381,160.4705161951486,-74.97622902446233,-465.3765226752025,-73.4705365851249,-687.2673411490038,945.4545618848332,19142.32571282931,258.18722073582944,184.7166841507045,-280.659838524498,-355.63606754896034,-195.1655513538117,1,17,0
2022-09-27,19079.13,19377.2422463936,-129.41195758782746,20.33511092050084,-411.1155914044048,-57.48023078146984,-682.9421160504158,962.5025385100118,19188.206846667323,279.560422459596,222.08019167812617,-189.0353997262786,-168.70028880577777,-298.11224639360523,1,18,0
2022-09-28,19412.82,19332.37098058781,27.84512370559477,144.91180852948804,-357.9127672831997,-35.42809012586134,-676.486302764912,977.5192473510776,19240.063067764917,301.0329445861656,265.6048544603043,-92.3079128228954,52.60389570659265,80.44901941218743,1,19,0
2022-09-29,19591.51,19288.373081568832,147.0924981367913,142.57928313572197,-299.25937497832376,-10.632423971115848,-667.0947302234249,990.4516663315172,19301.838218727484,323.3569361080923,312.7245121369765,13.465137158652738,156.0444202943747,303.136918431166,1,20,0
2022-09-30,19422.61,19245.249876969032,35.88809510840016,5.60548520027998,-224.98292709157155,13.561741730893296,-653.970337488802,1001.258065571768,19381.11641969132,347.28772808296594,360.8494698138592,135.8665427222877,141.4720279225677,177.36012303096786,1,21,0
2022-10-01,19310.95,19203.00269442076,37.5461565699632,-209.129760888322,-127.95015564461968,33.91778168640992,-636.3452856655398,1009.908569521356,19482.533604318363,373.56328385581617,407.4810655422261,279.5309098976064,70.40114900928444,107.94730557924764,1,22,0
2022-10-02,19056.8,19161.632861556376,-293.7334222025324,-252.7240384593619,-8.619223838628445,47.37621172650209,-613.5120848207895,1016.379696038434,19603.25746066189,402.8676112176445,450.2438229441466,441.6245991055181,188.90056064615624,-104.83286155637614,1,23,0
2022-10-03,19629.08,19121.141684920614,-59.72705500486502,-39.47677203850474,120.29024977515397,51.13282029270874,-584.9299189156551,1020.6489909705424,19728.283827043368,435.7190720548872,486.851892347596,607.1421421227499,567.6653700842452,507.9383150793802,1,24,0
2022-10-04,20337.82,19081.530186817392,304.0476591796471,206.7417855568216,230.4125210215383,42.77636157493882,-550.3836223012336,1022.6951081508925,19827.03055526353,472.3114858496588,515.0878474245976,745.5003684461359,952.2421540029576,1256.2898131826046,1,25,0
2022-10-05,20158.26,19042.798215393974,17.29249850866829,274.6680292554653,290.58818196361744,20.430859476176447,-510.0248296495191,1022.5070450516148,19866.299472235864,512.4822154020956,532.913074878272,823.5012568418895,1098.1692860973549,1115.4617846060232,1,26,0
2022-10-06,19960.67,19004.943972649213,22.61875553042628,112.18879301577894,281.598794125367,-16.509982382372048,-464.268882574893,1020.0985496364768,19825.86245145379,555.8296670615837,539.3196846792116,820.9184788045786,933.1072718203576,955.726027350784,-1,0,1
2022-10-07,19530.09,18967.96517032542,-155.4854276593626,-34.91200586746779,216.901716511787,-66.24404369024187,-413.6346381282497,1015.4992285081156,19720.487433526832,601.8645903798661,535.6205466896242,752.5222632014113,717.6102573339435,562.124829674581,-1,0,1
2022-10-08,19417.96,18931.859455357648,-39.40179778388421,-119.923116919574,121.358318248197,-126.01315876253368,-358.66255060440176,1008.74285046455,19577.284914703458,650.0802998601481,524.0671410976145,645.4254593458115,525.5023424262375,486.1005446423533,-1,0,1
2022-10-09,19439.02,18896.62445976797,138.15067801285832,-126.07561478813425,23.285272958196515,-192.93249164144223,-299.8961776470051,999.863873337553,19426.944936775275,699.9676956905478,507.0352040491055,530.3204770073021,404.2448622191679,542.3955402320262,-1,0,1
2022-10-10,19131.87,18862.25780496319,-38.44834823587559,-128.7797650531278,-50.06771531650684,-264.1092905205936,-237.8795267751667,988.8968409380814,19299.098113289,751.0173141629147,486.9080236423211,436.8403083258143,308.06054327268646,269.6121950368109,-1,1,0
2022-10-11,19060.0,18828.75710999014,-69.3493291385701,-84.4271094125591,-81.13056429295824,-336.5689450919661,-173.1574614912548,975.8762994371692,19213.77643855113,802.7188379459143,466.1498928539482,385.01932856099,300.59221914843084,231.24289000986076,-1,2,0
2022-10-12,19155.53,18796.119993895685,-25.013185306302017,3.139818503881309,-66.62715080799771,-406.6506188475744,-106.27565244346972,960.836795005774,19177.403366802417,854.5611425623044,447.91052371473,381.2833729067323,384.4231914106136,359.4100061043116,-1,3,0
2022-10-13,19375.13,18764.344075726687,145.17003101603268,44.14872553312212,-15.848117642640371,-468.7181436965257,-37.77944475160674,943.8128738149302,19185.811243450844,906.0334290633234,437.3152853667977,421.4671677241573,465.6158932572794,610.785924273312,1,4,0
2022-10-14,19176.93,18733.42697452993,-23.484779558734477,-24.2942731113736,50.683271547094535,-516.0292021073329,31.788926664749173,924.8390820356648,19224.709052670107,956.6280087004138,440.5988065930809,491.2820781401754,466.9878050288018,443.5030254700673,1,5,0
2022-10-15,19069.39,18703.36630935232,-135.75144042203,-63.54051855267244,101.37647537031098,-541.9101077678878,101.89931618105284,903.9499658389108,19268.681958974703,1005.8492820199638,463.939174252076,565.315649622387,501.7751310697146,366.0236906476846,1,6,0
2022-10-16,19262.98,18674.159699240667,-50.19973682840196,18.89781541577056,107.56397005222054,-540.6630251478257,172.04120587186483,881.1800713957064,19294.281921412632,1053.2212772675712,512.5582521197455,620.122222171966,639.0200375877365,588.8203007593346,1,7,0
2022-10-17,19549.86,18645.80476324178,157.3516312659277,104.59788941365326,53.39479287336045,-509.51244390355913,241.65942223176424,856.5639448770713,19287.910479320417,1098.2233671088356,588.7109232052765,642.1057160786369,746.7036054922901,904.0552367582178,-1,8,0
2022-10-18,19327.44,18618.29912040257,3.105641341153844,76.83937048809278,-60.99417272781646,-450.09594997721865,310.1498580192392,830.1361324539773,19247.49498817075,1140.2859904732163,690.1900404959979,629.1958677681814,706.0352382562742,709.140879597428,-1,9,0
2022-10-19,19123.97,18591.64038976984,-41.137587608316544,-29.95788826045293,-209.0087788324374,-366.39494108217485,376.8976257161335,801.9311802974134,19195.06547586877,1178.828806013547,812.433864931372,603.4250860989346,573.4671978384816,532.3296102301651,-1,10,0
2022-10-20,19041.92,18565.82619039043,-44.23776247829235,-77.90512720639552,-352.13034054740416,-262.904112598028,441.2875160575255,771.9836363821603,19164.062889684687,1213.2711524396857,950.3670398416576,598.2366992942536,520.3315720878581,476.0938096095658,-1,11,0
2022-10-21,19164.37,18540.854141311207,28.11551411631537,-49.55510885521547,-454.2003741835609,-143.87654085036144,502.7043023091573,740.3280661524594,19185.8095947389,1243.032368461617,1099.1558276112553,644.9554534276945,595.400344572479,623.5158586887943,1,12,0
2022-10-22,19204.35,18516.72186157899,-29.12837941298376,-44.86981691500016,-493.006516500257,-12.898941540018171,560.5326435461528,706.9991492431152,19278.34819632798,1267.531792789268,1254.6328512492498,761.6263347489928,716.7565178339927,687.6281384210089,1,0,1
2022-10-23,19570.4,18493.42697024063,221.98683131264283,-91.94907803647332,-465.6124117342922,126.35892408495586,614.156812672667,672.0319514598732,19440.362246723835,1286.1887641325402,1412.547688217496,946.9352764832038,854.9861984467304,1076.9730297593733,1,0,1
2022-10-24,19329.72,18470.96708634297,-321.978769352097,0.213397760893916,-387.3277447680196,269.4234088149148,662.9606378165214,635.4619833848125,19651.485371591203,1298.422621201334,1567.8460300162487,1180.5182852482292,1180.7316830091231,858.752913657026,1,0,1
2022-10-25,20080.07,18449.33982893285,13.910408397543389,179.14666370689278,-277.4829760383953,411.5033722954342,706.3277870001535,597.3249157055209,19887.012927895565,1303.6527027056743,1715.1560750011088,1437.6730989627135,1616.8197626696062,1630.7301710671495,1,0,1
2022-10-26,20771.59,18428.542817057107,347.9721065988907,300.6738581221723,-154.67686040710208,547.7797312735358,743.64030239942,557.6580449559763,20122.94403527893,1301.2983473553963,1849.078078628932,1694.40121822183,1995.0750763440024,2343.047182942893,1,0,1
2022-10-27,20295.11,18408.5736697626,-285.08489403587083,241.43317143650597,-34.02767091526803,673.4368298915773,774.2719235229198,516.5069703375358,20338.761722599367,1290.7788938604556,1964.2157237520328,1930.1880528367649,2171.6212242732704,1886.5363302374,1,1,0
2022-10-28,20591.84,18389.43000609619,-28.717933234263665,97.06795680166027,78.90765751009299,783.6386318956103,797.5853446904333,473.9283362402778,20523.489976432604,1271.5136809307112,2055.1523128263216,2134.0599703364146,2231.127927138075,2202.4099939038115,1,2,0
2022-10-29,20809.67,18371.109445104656,161.96954628533123,-31.876529182237743,192.0170798974735,873.5284106185107,812.9357480555412,429.98629922072354,20679.576982896902,1242.9220472762647,2116.450457894776,2308.467537792249,2276.591008610011,2438.560554895342,1,3,0
2022-10-30,20627.48,18353.60960583488,15.606075258850495,-206.54138152029347,322.12515067943514,938.2440557250408,819.6795780094151,384.7569160126662,20818.41530626144,1204.4364940220812,2142.6805497471223,2464.805700426557,2258.264318906264,2273.8703941651147,1,4,0
2022-10-31,20490.74,18336.9281073337,-34.19789024059702,-417.1708802106326,476.7205215989717,972.8615874056868,817.2708478214847,338.3277062913874,20942.108770451232,1155.598554112872,2128.460141518559,2605.1806631175305,2188.0097829068977,2153.8118926663005,1,5,0
2022-11-01,20483.62,18321.062568647965,64.08354602003263,-611.2224883280737,641.2513394390809,972.1500595454715,805.5013289137327,290.7936457617907,21030.758942308043,1096.2949746755237,2068.4450342209952,2709.696373660076,2098.4738853320023,2162.557431352035,1,6,0
2022-11-02,20151.84,18306.010608824512,-289.61651382721146,-607.5443796051396,785.4044525682381,930.6434422671095,784.6907041804395,242.25168559205272,21049.000893432352,1026.9423897724923,1957.5858320396017,2742.99028460784,2135.4459050027003,1845.8293911754888,1,7,0
2022-11-03,20207.82,18291.76984691017,-444.3148007107866,-310.8348069426969,878.4214607710101,844.5246539016053,755.4547088667447,192.79893720395265,20962.96960765348,948.2536460706972,1792.7782999723026,2671.1997607433127,2360.364953800616,1916.050153089829,-1,0,1
2022-11-04,21148.52,18278.337901951807,218.278451242562,183.53820525610777,892.9925859837971,714.3836911389444,718.4566524076467,142.53251201913434,20746.70334350133,860.9891644267811,1575.3728555657256,2468.3654415495225,2651.90364680563,2870.182098048192,-1,0,1
2022-11-05,21299.37,18265.71239299624,244.18965206326237,678.2124610293371,799.5620680812733,545.7840196468229,674.3598847235905,91.54952145947756,20376.9678869074,765.9094061830681,1311.693425829891,2111.255493911164,2789.4679549405014,3033.657607003764,-1,0,1
2022-11-06,20905.58,18253.890939090372,277.6513233681107,787.8073765683745,574.7772703496962,347.6782579415374,623.8277557352153,39.9470769466956,19840.12130006352,663.7748326819109,1011.4530906234484,1586.2303609731446,2374.037737541519,2651.68906090963,-1,0,1
2022-11-07,20591.13,18242.87115928097,1020.5053832913488,403.6979490371609,239.05939484457232,129.6502082802387,567.5236153631082,-12.177710097397728,19166.92666767149,555.3459052657105,684.9961135459491,924.0555083905216,1327.7534574276824,2348.258840719031,-1,0,1
2022-11-08,18547.23,18232.650672614884,370.5405324749489,-263.1021202033832,-135.52693531366393,-98.715234849616,506.110813527884,-64.72772825105446,18439.791587728432,441.3830852768296,342.6678504272136,207.14091511354965,-55.96120508983356,314.57932738511533,-1,0,1
2022-11-09,15922.81,18223.227098139,-1100.899328505997,-728.3175028007181,-466.0139239291465,-327.833176960795,440.252700150196,-117.60586609253706,17752.026831306714,322.64683405765896,-5.186342903136051,-471.2002668322825,-1199.5177696330006,-2300.417098138997,-1,1,0
2022-11-10,17601.15,18214.598054900136,993.498699667684,-579.5874360459869,-679.1382079066207,-548.1187235656815,370.61262515050976,-170.7150122000386,17187.238736378305,199.8976129504712,-348.2211106152104,-1027.359318521831,-1606.946754567818,-613.448054900134,-1,2,0
2022-11-11,17070.31,18206.76116194511,447.64963385392224,-161.75701525661202,-746.2413740134317,-749.9982898266983,297.8539384494922,-223.95805515177992,16784.41738140269,73.89588329771229,-676.102406528986,-1422.3437805424178,-1584.1007957990298,-1136.4511619451075,-1,3,0
2022-11-12,16812.08,18199.714038320803,142.44592867680748,122.6138840565484,-673.3564828709591,-924.7394746249336,222.63998996775825,-277.2378835260235,16547.020187266644,-54.59789355826524,-979.3373681831988,-1652.693851054158,-1530.0799669976095,-1387.6340383208023,-1,4,0
2022-11-13,16329.85,18193.454303074068,-389.1914194913657,262.64830517514883,-485.2278805180008,-1067.010051964731,145.6341296259263,-330.45738590104565,16456.393114316215,-184.82325627511932,-1251.8333082398503,-1737.0611887578511,-1474.4128835827023,-1863.604303074068,-1,5,0
2022-11-14,16619.46,18187.979575251677,-119.28484104173968,269.80397482094367,-229.82543528344627,-1173.193530236985,67.4997073445314,-383.519450854977,16468.940866220797,-316.01974351044566,-1489.2132737474308,-1719.038709030877,-1449.234734209933,-1568.519575251673,1,6,0
2022-11-15,16900.57,18183.28747390057,156.0264582601802,220.78192023733712,28.22757104104695,-1240.3265295171818,-11.09992695581498,-436.3269669661392,16523.761621502486,-447.4268939219541,-1687.753423439136,-1659.525852398089,-1438.743932160752,-1282.7174739005718,1,7,0
2022-11-16,16662.76,18179.375618067505,-71.86115594501281,172.1266366232775,227.24241068691947,-1265.8388448467822,-89.50184177319301,-488.7828228127145,16562.494519321735,-578.2846645859075,-1844.1235094326896,-1616.8810987457705,-1444.754462122493,-1516.6156180675057,1,8,0
2022-11-17,16692.56,18176.2416267994,-58.41395074727118,201.2547593652831,329.46066828618035,-1248.1302445193433,-167.0629522112731,-540.7899069729726,16549.719191381988,-707.8528591842457,-1955.983103703589,-1626.5224354174086,-1425.2676760521256,-1483.6816267993968,-1,9,0
2022-11-18,16700.45,18173.883119143014,8.818203232277764,200.34604144970868,341.32703012029555,-1188.4349177154932,-243.23836820472948,-592.2511080250754,16491.285755318015,-835.4894762298048,-2023.924393945298,-1682.5973638250025,-1482.2513223752935,-1473.433119143016,-1,10,0
2022-11-19,16700.68,18172.297714145247,173.05500370019652,114.02932605042098,293.29463905947995,-1091.3226098563118,-317.60475855168914,-643.0693145473441,16413.595670249382,-960.6740730990332,-2051.996682955345,-1758.702043895865,-1644.672717845444,-1471.6177141452476,-1,11,0
2022-11-20,16280.23,18171.483030852927,59.31670356417328,-124.21988872408612,221.01293402912972,-964.418554101536,-389.7968105026222,-693.1474151179893,16345.13318515991,-1082.9442256206116,-2047.3627797221477,-1826.3498456930176,-1950.569734417104,-1891.2530308529304,-1,12,0
2022-11-21,15781.29,18171.436688312893,-273.843547625767,-250.6634181744045,152.65150725802698,-816.3574980521,-459.5454334034481,-742.3882983152006,16305.796965800171,-1201.9337317186487,-2018.2912297707487,-1865.6397225127216,-2116.303140687126,-2390.146688312893,-1,13,0
2022-11-22,16226.94,18172.156305572007,59.23554590020156,-136.36165459472497,104.55028657572366,-655.3022229449631,-526.6434077910013,-790.694852717244,16304.066108694522,-1317.3382605082452,-1972.640483453208,-1868.0901968774845,-2004.4518514722092,-1945.216305572008,-1,14,0
